,line_text,spans,x0,y0,x1,y1,page,x0_type,x1_type,label
159,ARGENTINA  (coni.) ,"['ARGENTINA', ' (coni.) ']",74.88,62.86,151.82,74.01,4,0,0,country
160,"20,  XI, 1985  Decree No. 2224 to set up a provisional scheme for the voluntary submission of ","['20,', ' XI, 1985 ', 'Decree No. 2224 to set up a provisional scheme for the voluntary submission of ']",74.88,75.1,405.93,85.77,4,0,2,start
161,applications for the revision of collective bargaining agreements under the supervision of the ,['applications for the revision of collective bargaining agreements under the supervision of the '],86.64,83.5,405.65,94.17,4,1,2,middle
162,"Ministry of Labour and Social Security, (ibid.. 25 Nov.) ","['Ministry of Labour and Social Security, (ibid.. 25 Nov.) ']",87.12,91.9,282.38,102.57,4,1,1,end
163,[The Decree refers to the austerity programme recently embarked upon by the Government to ,['[The Decree refers to the austerity programme recently embarked upon by the Government to '],87.36,104.62,405.68,115.29,4,1,2,middle
164,reduce inflation. It indicates that existing collective bargaining agreements have become out of ,['reduce inflation. It indicates that existing collective bargaining agreements have become out of '],87.12,113.02,405.57,123.69,4,1,2,middle
165,date because of developments in the past years. It establishes a provisional scheme for voluntary ,['date because of developments in the past years. It establishes a provisional scheme for voluntary '],86.88,121.42,405.47,132.09,4,1,2,middle
166,"acceptances, under the Ministry of Labour, with a view to reconciling national economic ","['acceptances, under the Ministry of Labour, with a view to reconciling national economic ']",86.88,129.82,405.67,140.49,4,1,2,middle
167,interests with the need for the revision of such agreements. Earlier collective agreements and the ,['interests with the need for the revision of such agreements. Earlier collective agreements and the '],87.12,138.22,405.65,148.89,4,1,2,middle
168,new claims submitted by workers and employers may be referred to a bipartite commission ,['new claims submitted by workers and employers may be referred to a bipartite commission '],87.12,146.62,405.46,157.29,4,1,2,middle
169,attached to the Ministry. Collective bargaining will be conducted under the auspices of the ,['attached to the Ministry. Collective bargaining will be conducted under the auspices of the '],86.88,155.02,405.89,165.69,4,1,2,middle
170,"commission, and an agreement must be reached within 45 days. The Ministry may otherwise ","['commission, and an agreement must be reached within 45 days. The Ministry may otherwise ']",86.88,163.42,405.89,174.09,4,1,2,middle
171,take measures tending to achieve this result. Before a new agreement can be authenticated by the ,['take measures tending to achieve this result. Before a new agreement can be authenticated by the '],86.88,171.82,405.89,182.49,4,1,2,middle
172,"executive authority, the employers must estimate the costs which the planned amendments of ","['executive authority, the employers must estimate the costs which the planned amendments of ']",86.88,180.22,405.57,190.89,4,1,2,middle
173,"the agreement's clauses imply, specifying where appropriate the standards of productivity which ","[""the agreement's clauses imply, specifying where appropriate the standards of productivity which ""]",86.88,188.62,405.23,199.29,4,1,2,middle
174,would make such adjustments possible. Collective bargaining agreements renegotiated under ,['would make such adjustments possible. Collective bargaining agreements renegotiated under '],86.88,197.02,405.61,207.69,4,1,2,middle
175,this scheme will remain valid for two years.) ,['this scheme will remain valid for two years.) '],87.12,205.42,241.82,216.09,4,1,1,end
176,"20.XII, 1985 Decree No. 2432. to amend s. 5 of Decree No. 1961 of 1983. concerning the ","['20.XII, 1985 Decree No. 2432. to amend s. 5 of Decree No. 1961 of 1983. concerning the ']",75.36,218.86,405.65,229.53,4,0,2,start
177,"comprehensive protection scheme concerning handicapped persons, (ibid.. 30 Dec.) ","['comprehensive protection scheme concerning handicapped persons, (ibid.. 30 Dec.) ']",86.88,227.26,374.78,237.93,4,1,1,end
178,23/XII/1985  Resolution No. 1051 of the Ministry of Labour and Social Security to approve ,"['23/XII/1985 ', 'Resolution No. 1051 of the Ministry of Labour and Social Security to approve ']",75.36,239.74,405.89,250.41,4,0,2,start
179,structural arrangements for the functioning of the National Directorates of Labour ,['structural arrangements for the functioning of the National Directorates of Labour '],87.12,248.38,405.61,259.05,4,1,2,middle
180,"Enforcement Officers and of Human Resources and Employment, (ibid.. 8 Jan. 1986) ","['Enforcement Officers and of Human Resources and Employment, (ibid.. 8 Jan. 1986) ']",87.6,257.02,383.18,267.69,4,1,1,end
181,"[Charts showing structure, purpose and functions appear in appendices.] ","['[Charts showing structure, purpose and functions appear in appendices.] ']",87.84,269.26,339.82,279.93,4,1,1,end
182,"6,  V,  1986  Decree No. 667 instituting a conditional and variable wage supplement for workers in ","['6,', ' V,', ' 1986 ', 'Decree No. 667 instituting a conditional and variable wage supplement for workers in ']",75.36,281.74,406.06,292.41,4,0,2,start
183,"the public and private sectors, mandatory as from I April 1986. (ibid.. 12 May) ","['the public and private sectors, mandatory as from I April 1986. (ibid.. 12 May) ']",87.36,290.14,364.23,300.81,4,1,1,end
184,[Domestic workers and those in the agricultural sector arc excluded from coverage.] ,['[Domestic workers and those in the agricultural sector arc excluded from coverage.] '],87.84,302.86,379.42,313.53,4,1,1,end
185,AUSTRALIA ,['AUSTRALIA '],75.84,327.17,125.09,338.25,4,0,0,country
186,5/1X/1985  Social Security and Repatriation Legislation Amendment Act 1985. No. 95. ,"['5/1X/1985 ', 'Social Security and Repatriation Legislation Amendment Act 1985. No. 95. ']",75.6,339.34,380.31,350.01,4,0,1,other
187,[Contains amendments to the Compensation (Commonwealth Government Employees) Act ,['[Contains amendments to the Compensation (Commonwealth Government Employees) Act '],88.08,351.58,404.68,362.25,4,1,2,middle
188,"1971 (Part VI), the Handicapped Persons Assistance Act 1974 (Part VI11), the Health Insurance ","['1971 (Part VI), the Handicapped Persons Assistance Act 1974 (Part VI11), the Health Insurance ']",88.32,359.74,404.93,370.41,4,1,2,middle
189,Act 1973 (Part IX) and the Social Security Act 1947 (Part XVIII). Other minor amendments.] ,['Act 1973 (Part IX) and the Social Security Act 1947 (Part XVIII). Other minor amendments.] '],87.6,367.9,405.58,378.57,4,1,2,middle
190,28/X/I985  Medicare Levy Act 1985. No. 126. ,"['28/X/I985 ', 'Medicare Levy Act 1985. No. 126. ']",75.84,380.62,239.66,391.29,4,0,0,country
191,[An Act to impose a medicare levy upon certain incomes.] ,['[An Act to impose a medicare levy upon certain incomes.] '],88.32,393.34,291.34,404.01,4,1,1,end
192,28/X/1985  Social Security and Repatriation (Budget Measures) Amendment Act 1985. No. 127. ,"['28/X/1985 ', 'Social Security and Repatriation (Budget Measures) Amendment Act 1985. No. 127. ']",75.84,405.82,405.02,416.49,4,0,2,start
193,"[Amendments to the Aged or Disabled Persons Homes Act 1954 (ss. 3-6), the National Health ","['[Amendments to the Aged or Disabled Persons Homes Act 1954 (ss. 3-6), the National Health ']",88.32,418.54,404.51,429.21,4,1,2,middle
194,"Act 1953 (ss. 7-11), the Repatriation Act 1920 (ss. 12-32) and the Social Security Act 1947 ","['Act 1953 (ss. 7-11), the Repatriation Act 1920 (ss. 12-32) and the Social Security Act 1947 ']",87.6,426.94,405.06,437.61,4,1,2,middle
195,(ss.  39-74).] ,"['(ss.', ' 39-74).] ']",87.36,435.34,131.98,446.01,4,1,0,end
196,5/XII/I985  Repatriation Legislation Amendment (Extension of Operation) Act 1985. No.157. ,"['5/XII/I985 ', 'Repatriation Legislation Amendment (Extension of Operation) Act 1985. No.157. ']",76.08,447.58,404.78,458.25,4,0,2,start
197,"[Substitutes ""  12  months"" for ""6 months"" in s. 72 of the Repatriation Legislation Amendment ","['[Substitutes ""', ' 12', ' months"" for ""6 months"" in s. 72 of the Repatriation Legislation Amendment ']",88.56,459.82,404.68,470.49,4,1,2,middle
198,Act 1985. No. 90.] ,['Act 1985. No. 90.] '],87.84,468.22,153.82,478.89,4,1,0,end
199,I1/X11/1985  Child Care Amendment Act 1985. No. 158. ,"['I1/X11/1985 ', 'Child Care Amendment Act 1985. No. 158. ']",77.04,480.7,276.86,491.37,4,0,1,other
200,"[Replaces  s.  11 of the Child Care Act 1972, concerning grants for recurrent expenditure; amends ","['[Replaces', ' s.', ' 11 of the Child Care Act 1972, concerning grants for recurrent expenditure; amends ']",88.56,493.18,405.46,503.85,4,1,2,middle
201,"s. 20 regarding conditions relating to grants; inserts new s. 20B concerning overpayments, and ","['s. 20 regarding conditions relating to grants; inserts new s. 20B concerning overpayments, and ']",87.84,501.58,404.68,512.25,4,1,2,middle
202,contains transitional provisions.] ,['contains transitional provisions.] '],87.6,509.98,202.54,520.65,4,1,0,end
203,I6/XII/1985  Social Security (Poverty Traps Reduction) Act 1985. No. 169. ,"['I6/XII/1985 ', 'Social Security (Poverty Traps Reduction) Act 1985. No. 169. ']",77.28,522.7,340.22,533.37,4,0,1,other
204,"[Various amendments to the Social Security Act 1947, respecting rent assistance, widows' ","[""[Various amendments to the Social Security Act 1947, respecting rent assistance, widows' ""]",88.56,535.18,405.26,545.85,4,1,2,middle
205,"pensions, wives' pensions, etc. Scheduled for entry into operation on 1 Nov. 1986.] ","[""pensions, wives' pensions, etc. Scheduled for entry into operation on 1 Nov. 1986.] ""]",88.08,543.82,376.06,554.49,4,1,1,end
206,30/1/1986  Public Service Regulations (Amendment). Statutory Rules 1986. No. 7. ,"['30/1/1986 ', 'Public Service Regulations (Amendment). Statutory Rules 1986. No. 7. ']",76.56,556.3,362.78,566.97,4,0,1,other
207,"[Substitutes s. 165 of the Regulations, defining the employees to whom this Part applies.] ","['[Substitutes s. 165 of the Regulations, defining the employees to whom this Part applies.] ']",88.8,568.54,397.9,579.21,4,1,1,end
208,20/11/1986  Health Insurance Regulations (Amendments). Statutory Rules 1986. Nos. 19 and 20. ,"['20/11/1986 ', 'Health Insurance Regulations (Amendments). Statutory Rules 1986. Nos. 19 and 20. ']",76.56,580.78,405.26,591.45,4,0,2,start
209,[Various minor amendments] ,['[Various minor amendments] '],89.04,593.26,193.18,603.93,4,1,0,end
210,(Ill)  5  1987—List No. 3 ,"['(Ill) ', '5 ', '1987—List No. 3 ']",39.6,40.59,369.6,53.93,5,0,2,start
211,AUSTRALIA  (cont.) ,"['AUSTRALIA', ' (cont.) ']",39.12,66.7,114.38,77.85,5,0,0,country
212,11/III/1986  Notice regarding approval of accommodation services and personal care services. ,"['11/III/1986 ', 'Notice regarding approval of accommodation services and personal care services. ']",39.12,78.94,367.58,89.61,5,0,2,start
213,No.  S 111. ,"['No.', ' S 111. ']",49.92,87.58,88.46,98.25,5,1,0,end
214,[Issued under the Aged or Disabled Persons Homes Act 1954.] ,['[Issued under the Aged or Disabled Persons Homes Act 1954.] '],50.64,99.82,269.26,110.49,5,1,1,end
215,l/IV/1986  Public Service Board Notice No. S  135  regarding administrative procedures applicable ,"['l/IV/1986 ', 'Public Service Board Notice No. S', ' 135', ' regarding administrative procedures applicable ']",39.36,112.3,368.88,122.97,5,0,2,start
216,to officers appointed and employees engaged under the Public Service Act 1922. ,['to officers appointed and employees engaged under the Public Service Act 1922. '],50.64,120.94,327.74,131.61,5,1,1,end
217,[Sets forth general provisions and procedures applicable to cases involving alleged inefficiency ,['[Sets forth general provisions and procedures applicable to cases involving alleged inefficiency '],51.12,133.18,368.03,143.85,5,1,2,middle
218,and loss of essential qualifications. Issued pursuant to s. 8 of the Commonwealth Employees ,['and loss of essential qualifications. Issued pursuant to s. 8 of the Commonwealth Employees '],50.4,141.34,368.26,152.01,5,1,2,middle
219,(Redeployment and Retirement) Act 1979.] ,['(Redeployment and Retirement) Act 1979.] '],50.4,149.5,201.82,160.17,5,1,0,end
220,27/V/1986  Intellectually Disabled Persons' Services Act 1986. No. 53. ,"['27/V/1986 ', ""Intellectually Disabled Persons' Services Act 1986. No. 53. ""]",38.88,162.22,284.54,172.89,5,0,1,other
221,[Reforms the law relating to services for intellectually disabled persons to promote their ,['[Reforms the law relating to services for intellectually disabled persons to promote their '],51.12,174.7,367.93,185.37,5,1,2,middle
