,country,region,text,page
79,BRAZIL,,"17/VI/1986 Act No. 7494 to issue provisions regarding the competence of  the  Labour Tribunals  to conciliate and resolve conflicts arising from labour relations between workers assigned to  other employment and those who use their services, (ibid., 19 June)  [This Act amends s. 643 of the Consolidation of Labour Laws (LS 1985—Bra. 1) so as to  provide:  ""643.  Disputes arising out of  the  relations between  employees  and  employers,  as well  as  between workers  who  have been assigned to other employment and those  who use  their  services,  in the  fields  of activity governed by social legislation, shall  be  resolved by the Labour  Courts,  in  accordance with the provisions of the present Title and in the manner prescribed  by  the rules of  judicial proceedings in labour matters"".]  ",12
80,BRAZIL,,"25/VI/1986 Act No. 7498 regulating the practice of  the  nursing profession and containing other  provisions, (ibid., 26 June)  ",12
81,BRAZIL,,"14/VIII/1986 Decree  No.  93115 establishing the Rural Development Fund (FDR) and the Rural  and Agroindustrial Loans Council (CCRA), and containing other provisions, (ibid., 18 Aug.)  ",12
82,BULGARIA,,"— Ordinance of  the  Ministry of Public Health, the Labour and Social Affairs Committee and the  Central Council of Bulgarian Trade Unions to amend and supplement Ordinance No. 97 [of  1981] respecting prophylactoria.  (D'rzhaven  Vestnik,  19 Nov.)  [Miscellaneous amendments.]  4/IX/1985  Decree  No.  2913,  to amend  the  Pensions Act [of  6  Nov.  1957:  LS  1957—Bull.  1].  (ibid.,  6 Sep.)  [Amends s. 47a.]  ",12
83,CANADA,,"29/V/1985 An Act to amend the Unemployment Insurance Act 1971 [LS 1971—Can. 4]. 33-34  Eliz. II, Ch. 18.  (Canada  Gazette  /Gazette  du  Canada,  29 May)  [Amends subsec.  17  (6) and (7) of the 1971 Act (as amended in 1980, 1981,  1982  and 1983) by  changing the basis of an insured person's eligibility for benefits and extending the period of  payment of benefits. In addition, fixes the rate of insurance premium for 1986.]  ",12
84,CANADA,,"28/VI/1985 An Act to amend the Old Age Security Act. 33-34 Eliz. II, Ch. 30. (ibid., 28 June)  [Contains amendments to provisions on the definition of the term ""spouse"", the allowance of  the spouse, entitlement thereto by another person (pensioner, spouse of a pensioner, widow,  etc.).]  ",12
85,CANADA,,"28/XI/1985  SOR/85-1111,  P.C.  1985-3498: Regulations under the Unemployment Insurance Act  1971.  National Employment Service Regulations, amendment, (ibid., 11 Dec.)  [Regulations establishing  an  order of priority among persons to  whom  preference must  be  given  by the employment service for referrals to employers.]  ",12
86,CANADA,,"20/XII/1985 SOR/86-58, P.C. 1985-3757: Unemployment Insurance Regulations, amendment,  under the Unemployment Insurance Act 1971. (ibid., 8 Jan. 1986)  [An amendment providing, inter alia, that pension income will be considered as earnings for  benefit purposes.]  ",12
87,CANADA,,(119)  13  1987—List No. 3  ,13
88,CANADA,,"13/III/1986  SOR/86-304: Order in Council P.C. 1986-616: Regulations respecting occupational  safety and health made under Part IV of the Can'ada Labour Code [LS 1965—Can. 1 . . .  1972—Can. 1]. (ibid., 19 Mar.)  ",13
89,CANADA,,"13/III/1986  SOR/86-305: Order in Council P.C. 1986-617: Regulations respecting safety and  health committees and safety and health representatives, (ibid.)  [Procedures for the functioning of Committees and the selection of representatives.]  ",13
90,CANADA,,"26/III/1986  An Act to amend the Family Allowances Act 1973. 33-34-35 Eliz. II, Ch. 12. (ibid.,  30 June)  [The amendments relate to amounts payable, presumption of death of a child and remedial  action.]  26/III/1986  Public Pensions Reporting Act. 33-34-35 Eliz II, Chap. 16. (ibid.)  [The Act imposes reporting requirements with respect to public pension plans and amends  certain other Acts as a result.]  ",13
91,CANADA,,"5/VI/1986  SOR/86-628, P.C. 1986-1344: Canada Labour Standards Regulations, amendment.  (ibid., 25 June)  [Replaces s. 27 regarding the designation of industrial establishments. To ensure conformity  between the English and French texts, replaces subpara. 30  (\)(e)(n)  of the French version and  s. 32 (2) of the English version.]  ",13
92,CANADA,,"27/VI/1986  An Act respecting employment equity. 33-34-35 Eliz. II, Chap. 31. (ibid., 19 Sep.)  [The Act aims at achieving equality in the workplace and, in fulfilment of that goal, at correcting  the conditions of disadvantage in employment experienced by women, aboriginal peoples,  persons with disabilities and persons who are, because of their race or colour, in a visible  minority in Canada. It imposes a duty on employers, in consultation with employees'  representatives, to implement employment equity by  (a)  indentifying and eliminating practices  resulting in employment barriers and  (b)  instituting positive policies and practices and making  reasonable accommodation to ensure that persons in designated groups achieve a proportionate degree of representation in the various positions of employment with the employer.  The Act calls upon employers to prepare a plan including goals and timetables and to file  reports, copies of which go to the Canadian Human Rights Commission.]  ",13
93,CANADA,,"13/VIII/1986  SOR/86-878, P.C. 1986-1856: Regulations respecting Ships' Stores, (ibid., 3 Sep.)  [Designates and limits the goods which may be carried as stores on board various types of  ships.]  13/VIII/1986  SOR/86-847, P.C. 1986-1946: Employment Equity Regulations, (ibid.)  [These Regulations, which were issued in application of the Employment Equity Act of 1986,  contain definitions of various concepts (e.g. ""salary"") and of the groups of persons affected (i.e.  aboriginal peoples, persons with disabilities, visible minorities). The Regulations and attached  Schedules set forth the form and contents of reports which employers must file under s.  6 (  1 ) of  the Act in relation to the sex and affected group of persons employed in various occupational  groups, industrial sectors and salary ranges.]  ",13
94,CANADA,Newfoundland,"23/1/1986 Occupational Health and Safety First Aid Regulations 1986. Newfoundland  Regulation 12/86.  (Newfoundland Gazette,  31 Jan.)  ",13
95,CANADA,Newfoundland,1987—List No. 3  14  (120)  ,14
96,CANADA,Newfoundland,"8/VII/1986  Newfoundland Regulation 140/86, amending Occupational Health and Safety  Regulation 1979. (ibid., 8 Aug.)  [Replaces s. 55 (4)  (f)  and  (g)  with new provisions regarding the road transport of  logs.  Issued  under the Occupational Health and Safety Act. (LS 1971—Can. 2).]  ",14
97,CANADA,Ontario,"5/XII/1985  O. Reg. 654/85: Regulation made under the Occupational Safety and Health Act [LS  1971 —Can. 2  ] :  Designated substance—Asbestos on construction projects and in buildings and  repair operations.  (Ontario Gazette,  4 Jan.)  [Protection against asbestos hazards in construction. ]  ",14
98,CANADA,Ontario,12/XII/1985  O. Reg. 655/85: Regulation to amend Ontario Regulation 570/82 made under the  Occupational Health and Safety Act [LS 1971—Can. 2]. (ibid.)  [Revokes s. 3 (employers to whom the regulation  applies).  ]  ,14
99,CANADA,Ontario,"10/IV/1986  O. Reg. 197/86. Regulation to amend O. Reg. 423/84 made under the Teachers'  Superannuation Act 1983. (ibid., 26 Apr.)  [Various amendments relating, inter alia, to break in service and leaves of absence, active service  and special war service.]  ",14
100,CANADA,Ontario,"21/IV/1986  O. Reg. 468/86. Regulation to amend Regulation 952 made under the Workers'  Compensation Act. (ibid., 23 Aug.)  [Amends ss. 1, 2(2), 4, 7, 10 to 13, 15, 17(1) of Regulation 952 of the Revised Regulations of  Ontario, 1980, and revokes ss. 22 and 23. The amendments address, inter alia, definitions (e.g.  spouses to include unmarried persons under certain conditions), survivors' pensions, death in  service or after retirement.]  ",14
101,CANADA,Ontario,"22/IV/1986 O. Reg. 222/86 to amend Regulation 269 made under the Education Act. (ibid.,  10 May)  [Amends Regulation 269 of Revised Regulations of Ontario 1980 by revoking various clauses  and sections and by adding and substituting provisions relating to eligibility to obtain  employment in education in Canada, in particular by candidates who are not citizens or  permanent residents of Canada. ]  ",14
102,CANADA,Ontario,"3/VII/1986  O. Reg. 533/86: Regulation to amend Regulation 881 of Revised Regulations of  Ontario 1980 made under the Public Service Act. (ibid., 20 Sep.)  [Replaces the definition of ""continuous service"" under the Public Service Act, especially in  regard to severance pay.]  ",14
103,CANADA,Ontario,"24/VII/1986  O. Reg. 450/86: Regulation to amend Regulation 694 of Revised Regulations of  Ontario 1980 made under the Occupational Safety and Health Act. (ibid., 16 Aug.)  [Amends various subsections in relation to work in underground  mines.  ]  ",14
104,CANADA,Ontario,"31/VII/1986  O. Reg. 463/86: Regulation to amend Ontario Regulation 229/81 made under the  Elevating Devices Act. (ibid.)  [In particular, amends sections regarding freight elevators and elevating devices for handicapped persons.]  ",14
