,country,region,text,page
89,URUGUAY,,D.O. = Diario Ofictal Part A.  ,12
90,URUGUAY,,"“LS. 1932 (Gam. 1). — ®L.S. 1933 (Gam. 1). — *L.S. 1938 (Ken, 1).  1S. 1937 (Lee. 1). — *L.S. 1934 (Maur. 2).  / 8ES. 1939 (U.S.A. 1). — *L.S. 1940 (U.S.A. 1). — ""LS. 1943 (Ur. 2,  B). ""LS. 1941 (Ur. 2, A).  —~ 13 — 1$44—Indexes II  Il. CHRONOLOGICAL INDEXES  ",12
91,URUGUAY,,"(A) LAWS AND ORDERS OF 1944, PUBLISHED IN. THE LEGIS-  LATEVE'SERIES, 1944, AND OTHER IMPORTANT LABOUR LEGIS-  ",13
92,LATION PASSED DURING THAT YEAR,,"The Index gives (1) the titles of the texts contained in Volume XXV of .the  Legislative Series and (2) the titles of other important laws concerning labour  and social questions, in some cases with brief: notes in square brackets.  ",13
93,LATION PASSED DURING THAT YEAR,,"The titles are arranged chronologically under the names of the countries, which  are in alphabetical order, provinces and dependencies being placed under their  mother country and members of federal states under the federation. Treaties and  international agreements are grouped under the heading “International Treaties  and Agreements” and placed after the national legislation. The territories  administered under mandates from the League of Nations are grouped together  ",13
94,LATION PASSED DURING THAT YEAR,under the heading “League of Nations”,"When a law has been published in the Legislative Series either fully or in part,  the reference to the number of the leaflet in the Legislative Series is given  opposite the title, on the right hand side of the page, in black type. Where a text  has been published in full or summarised in the Industrial Safety Survey of the  International Labour Office, a reference to that publication is also given opposite  the title in question in black type. If the year-is not indicated, the references to  the various official gazettes and journals are always to the year 1944.  NATIONAL LEGISLATION  ",13
95,ARGENTINE REPUBLIC,,"Jan. 31. Decree No.- 1888/44, to extend. to 31st December, 1944, the » period  . of operation of Decree No. 102,163 of 9th October, 1941, respecting  conditions of employment in cotton spinning mills. (B.O. 10th  February, 1944, No. 14,824, p. 2). oo  ",13
96,ARGENTINE REPUBLIC,,"Mar. 25 + Decree No. - 7618/44, to promulgate the Journalists’ Code. (B.O.  27th April, 1944, No. 14,884, pp. 1-4)  ",13
97,ARGENTINE REPUBLIC,,"Apr. 17 Decree No. 9694/44, to set up the General Railwaymen’s Assistance  and Social Welfare Directorate. (B:O. 15th May, 1944, No. 14,898,  pp. 2-4)""  ",13
98,ARGENTINE REPUBLIC,,"Apr. 17. - Decree No. 10,008/44, to provide that the employment of aeroplane  stewardesses shall be deemed to be included in the exceptions  specified in section 5 (a) and (b) of Decree No. 16,117 of 16th  January, 1933, issuing regulations under Act No: 4661 of 31st  August, 1905"", and Act No. 11,640 of 7th October, 1932’, respecting  Saturday afternoon and Sunday rest. (B.O. 3rd May, 1944, No.  14,888, pp. 2-3) ;  ",13
99,ARGENTINE REPUBLIC,,"Apr. 22 -. Decree No. 10 135/44, respecting the fixing of the daily wage for  the purposes of industrial accident compensation [amendment of  section 11 of Act No. 9688, respecting industrial accidents, pro-  mulgated on 11th October, 1915]. (B.O. 4th May, 1944, No. 14,889,  p. 3)  ",13
100,ARGENTINE REPUBLIC,,"Apr. 26 Decree No. 10,644/44, respecting the conditions of employment and  wages of workers covered by the provisions of Act No. 12,789 of  14th October, 1942°. (B.O. 3rd May, 1944, No. 14,888, p. 3)  ",13
101,ARGENTINE REPUBLIC,,B.O. = Boletin Oficial de la Republica Argentina.  ,13
102,ARGENTINE REPUBLIC,nd,"1L.S. 1926 (Arg. 2, appendix). — ’L.S. 1932 (Arg. 2). — *L.S. 1942 (Arg. 2).  1944—-Indexes. II — id —  toy -¢ a, my “  ",13
103,ARGENTINE REPUBLIC,nd,"Apr. 28-;,--Degree Npo.- 10,819/44, to amend sections 1 and 5 of Decree No.  ",14
104,ARGENTINE REPUBLIC,nd,"see 4 2111,370, of. 4th, August, 1937, respecting conditions of employment:  ",14
105,ARGENTINE REPUBLIC,nd,". ' in“hospitats, nursing homes and the like [hours of. work]. (B.O.  llth May, 1944, No. 14,895, p. 3)  : May 4 <- Decrees No. 11,726/944 and No. 11,727/44, to prolong for one year  ~~. ss*tathe period of operation of Decrees No. 138,417 of 17th Décember,  .* 1942, and No. 141,408 of 23rd January, 1943, which authorised (1)  _rubber reclamation factories and (2) establishments for the smelting,  rollmg and wire-drawing of copper to employ their workers on  Saturdays after 1 p.m. and on Sundays. (B.O. 11th May, 1944,  No. 14,895, p. 8) m  ",14
106,ARGENTINE REPUBLIC,nd,"May 30 Decree No. 13,671/44, to include persons employed in the cleaning  , and dressing of carpets amongst those covered by section 6 of  Decree No. 47 of 11th March, 1930, issuing regulations under Act  No. 11,544 of 12th September, 1929, respecting the eight-hour day‘  [list of unhealthy processes}. (B.O. 26th July, 1944, No. 14,955,  p. 6) 1.8S.S. Vol. XX, No. 4, p. 138  June 1 - Decree No. 14,103/44, to guarantee sixty hours of work a fortnight  ",14
107,ARGENTINE REPUBLIC,nd,"oe ’ and fo increase wages by ten centavos an hour for workers in the  ’ packing industry throughout the country. (B.O. 6th June, 1944,  No. 14,915, pp. 7-8)  ",14
108,ARGENTINE REPUBLIC,nd,"June 3 Decree No. 13,943/44, to repeal section 32: [hours of work of night  watchmen] of Decree No. 562 of 3ist December, 1930°, respecting  the hours of work of persons engaged in maritime and inland  navigation and dock and harbour services. (B.O. 12th June, 1944,  No. 14,919, p. 5)  ",14
109,ARGENTINE REPUBLIC,nd,"June 3 Decree No, 14,538/44, respecting the organisation of industrial  oo apprenticeship and the regulation of the employment of young  persons. (B.O. 13th July, 1944, No. 14,944, pp. 4-6) Arg. 1  ~ June 3 Decrees No. 14,548/44 and 14,549/44, (1) to extend the scope of  the family allowance system for employees of railway undertakings,  and (2) to issue regulations for the payment of family allowances  to employees of railway undertakings. (B.O. 14th June, 1944, No.  14;921, p. 4, and 15th June, 1944, No. 14,922, p. 3)  ",14
110,ARGENTINE REPUBLIC,nd,"June 30 Decree No. 16,312/44, to lay down rules for the deductions from  salaries or wages of salaried and wage-earning employees [applica-  tion of Act No. 11,278 of 5th August, 1925°, respecting the payment  of wages in national currency]. (B.O. 26th July, 1944, No. 14,955,  pp. 6-7)  ",14
111,ARGENTINE REPUBLIC,nd,"July 6 Decree No. 17,854/44, to set up a special Directorate for Technical  Education. (B.O. 20th July, 1944, No. 14,950, pp. 4-5)  ",14
112,ARGENTINE REPUBLIC,nd,"July 29 Decree No. 20,329/44, to postpone the coming into operation of  Decree No. 14,538/44, respecting the organisation of industrial  apprenticeship and the regulation of the employment of young  persons. (B.O. 5th August, 1944, No. 14,964, pp. 5-6)  Arg. 1 (section 55, footnote)  ",14
113,ARGENTINE REPUBLIC,nd,"Aug. 10 Decree No. 21,425/44, to establish compulsory administrative  procedure for compensation for industrial accidents occurring within  the national territory. (B.O. 18th December, 1944, No. 15,072,  pp. 20-22) Arg. 2 (A)  ",14
114,ARGENTINE REPUBLIC,nd,B.O. = Boletin Oficial de la Republica Argentina.  ,14
115,ARGENTINE REPUBLIC,nd,"*L.S. 1929 (Arg. 1, A); 1930 (Arg. 1, A}. — °LS. 1930 (Arg. 3, B). —  °L.S. 1925 (Arg. 3).  —15— 1944—Indexes It  ",14
116,ARGENTINE REPUBLIC,nd,"Aug. 25 Decree No. 23,847/44, respecting the examination of the social and  economic organisation of the country and further to set up the  National Council for Post-war Problems as an advisory body.  (B.O. 9th September, 1944, No. 14,991, p. 2)  ",15
117,ARGENTINE REPUBLIC,nd,"Sept. 11 Decrees No. 24,335/44 and 24,336/44, (1) to amend Act No. 11,933  of 15th October, 1934’, respecting the employment of women before  and after confinement [by adding a paragraph to section 2 with  respect to allowances], and (2) to amend section 42 of Decree No.  80,229 of 15th April, 1936°, issuing regulations under Act No. 11,933  of pi) 1934. (B.O. 20th September, 1944, No. 15,000,  pp. 9-1  ",15
118,ARGENTINE REPUBLIC,nd,"Oct. 10 Decree No. 27,797/44, respecting hours of work of telegraph, cable  and wireless telegraph operators. (B.O. 18th October, 1944, No.  15,023, p. 2)  ",15
119,ARGENTINE REPUBLIC,nd,"Oct. 17 Decree No. 28,169/44, to approve the Agricultural Workers’ Code.  (B.O. 13th November, 1944, No. 15,043, pp. 1-14) Arg. 3  ",15
120,ARGENTINE REPUBLIC,nd,"Oct. 18 Decree No, 28,011/44, to amend Act No. 12,612 of 9th October,  1939, respecting the Retirement and Survivors’ Pension Fund for  the National Merchant Marine. (B.O. 3rd November, 1944, No.  15,036, pp. 14-15)  ",15
121,ARGENTINE REPUBLIC,nd,"Oct. 25 Decree No. 28,936/44, to appoint Ist January, 1945, as the date of  commencement of Decree No. 21,425 of 10th August, 1944, respect-  ing compulsory administrative procedure for compensation for  industrial accidents. (B.O. 18th December, 1944, No. 15,072, p. 22)  Arg. 2 (B)  ",15
122,ARGENTINE REPUBLIC,nd,"Oct. 27 Decree No. 29,176/44, respecting the setting up and organisation of  » . the National Social Welfare Institution. (B.O. 6th November, 1944,  No. 15,038, pp. 7-9) Arg. 4 (A)  ",15
123,ARGENTINE REPUBLIC,nd,"Oct. 27 Decree No. 29,292/44, to issue regulations for the National Social  Welfare Institution. (B.O. 6th November, 1944, No. 15,038, pp.  9-11) Arg. 4 (B)  ",15
124,ARGENTINE REPUBLIC,nd,"Oct. 30 Decree No. 29,394/44, to provide for an increase in the wages and  salaries of wage-earning and salaried employees of railway under-  takings under national jurisdiction and operated by private capital.  (B.O. 21st November, 1944, No. 15,050, pp. 12-13)  ",15
125,ARGENTINE REPUBLIC,nd,"Nov. 2 Decree No. 29,669/44, to fix wages and conditions of employment  for workers in bakeries. (B.O. 15th November, 1944, No. 15,045,  pp. 9-10)  ",15
126,ARGENTINE REPUBLIC,nd,"Nov. 4 Decree No. 29,830/44, to amend certain sections of Act No. 12,637  of 10th September, 1940°, respecting security of tenure and salary  scales for employees of private banks. (B.O. 4th December, 1944,  No. 15,061, p. 19)  ",15
127,ARGENTINE REPUBLIC,nd,"Nov. 7 Decree No. 29,776/44, to declare telegraphist’s cramp to be an  occupational disease. (B.O. 16th November, 1944, No. 15,046, p. 11)  ",15
128,ARGENTINE REPUBLIC,nd,"Nov. 15 Decree No. 30 656/44, respecting the preventive and curative medical  services of the National Social Welfare Institution. (B.O. 27th  November, 1944, No. 15,055, pp. 8-9) Arg. 5  ",15
129,ARGENTINE REPUBLIC,nd,"Nov. 22 Decree No. 31,665/44, respecting the welfare system for salaried  employees in commercial and allied occupations, etc. (B.O. 6th  December, 1944, No. 15,063, pp. 18-22)  ",15
130,ARGENTINE REPUBLIC,nd,B.O. = Boletin Oficial de la Repiiblica Argentina.  ,15
131,——$———,,"™L.S. 1934 (Arg. 1, B). — *L.S. 1936 (Arg. 1, A). — LS. 1940 (Arg. 3).  1944—Indexes. II we 1§ —  ",15
132,——$———,,"Nov. 30 Decree No. 32,347/44, respecting the organisation, competence and  procedure of the labour courts. (B.O. 13th January, 1945, No.  15,093, pp. 2-6)  ",16
133,——$———,,"Dec. 23 Order No. 507, to extend to 31st December, 1945, the period of  operation of Decree No. 102,163 of 9th October, 1941 [respecting  conditions of employment in the cotton industry] exclusively as  regards cotton spinning mills [exceptions to certain provisions  relating to hours of work]. (B.O. 15th January, 1945, No. 15,094,  p. 20)  PROVINCES  ",16
134,——$———,Buenos Aires,"July 31 Decree No. 469, to set up offices to deal with matters within the  jurisdiction of the Secretariat of Labour and Welfare in munici-  palities where there is no branch office of the Secretariat. (A.L.A.  Vol. IV, p. 899)  ",16
135,——$———,Cordoba,"Mar. 31 Decree No. 5620 A., to declare invalid Decree No. 2211 A. of 16th  October, 1943, respecting industrial associations. (A.L.A. Vol. IV,  p. 948)  ",16
136,——$———,Corrientes,"May 30 Decree No. 256 H., to fix minimum wages for workers employed  in public works of the Province. (A.L.A. Vol. IV, pp. 999-1000)  ",16
137,——$———,Entre Rios,"Jan. 21 Decree No. 1714, to amend the wage regulations laid down by  Decree No. 1239 of 23rd November, 1943 [respecting the employ-  ment of young persons]. (A.L.A. Vol. IV, p. 1050)  ",16
138,——$———,Entre Rios,"Jan. 29 Decree No. 1778, to supplement the provisions respecting the  Provincial Employment Exchange Register [set up by Decree No.  681 of 14th September, 1943]. (A.L.A. Vol. IV, pp. 1050-1051)  ",16
139,——$———,Mendoza,"Aug. 21 - Decree No. 1278 G., to issue basic safety standards for new and  existing construction. (A.L.A. Vol. IV, pp. 1162-1164)  1.8.8. Vol. XXI, No. 1, p. 18  ",16
140,AUSTRALIA,,"Jan. 19 National Security (Standards of Lighting) Regulations [repeal the  National Security (Industrial Lighting) Regulations, S.R. 1942, No.  302]. S.R. 1944, No. 15.  ",16
141,AUSTRALIA,,"Jan. 19 Amendments of the National Security (Medical Benefits for  Seamen) Regulations [S.R. 1943, No. 177]. S.R. 1944, No. 16.  ",16
142,AUSTRALIA,,"Feb. 11 Amendments of the National Security (Housing of War Workers)  Regulations [S.R. 1941, No. 169, as amended]. S.R. 1944, No. 32.  ",16
143,AUSTRALIA,,"Feb, 11 National Security (Commonwealth War Housing Trust) Regula-  tions [repeal Part III of the National Security (Housing of War  Workers) Regulations, S.R. 1941, No. 169, as amended]. S.R.  1944, No. 33.  ",16
144,AUSTRALIA,,B.O. = Boletin Oficial de la Republica Argentina.  ,16
145,AUSTRALIA,,A.L.A. = Anales de Legislacién Argentina.  ,16
146,AUSTRALIA,,S.R. = Statutory Rules.  — i7 — 1944—Indexes If  ,16
147,AUSTRALIA,,"Feb. 23 Amendments of the Women’s Employment Regulations”, S.R. 1944,  No. 42. Austral. 4 (A)  ",17
148,AUSTRALIA,,"Feb. 23 Amendment of the National Security (Man Power) Regulations  [S.R. 1942, No. 34, as amended] |further amended by Regulations  of 22nd March, 27th March, 4th April, 19th April, 29th November,  1944]. S.R. 1944, No. 38, No. 54, No. 56, No. 61, No. 68, No. 175.  ",17
149,AUSTRALIA,,"Mar. 8 Act to secure increased production of coal, and to provide for  distribution of coal, in the interests of the detence of the Common-  wealth and the eftectual prosecution of the present war, and for  other purposes [service in controlled mines, industrial matters,  disputes, production committees{. No. 1 of 1944. Coa/l Production  (Hiar-time) Act, 1944.  ",17
150,AUSTRALIA,,"Apr. 3 An Act to amend the Commonwealth Employees’ Compensation Act  1950"". No. 8 of 1944. Commonwealth Employees’ Compensation  Act 1944. Austral. 1  ",17
151,AUSTRALIA,,"Apr. 5 An Act to provide for the payment of unemployment, sickness and  special benefits. No. 10 ot 1944. Unemptoyment and Sickness  Benefits Act 1944. Austral. 2  ",17
152,AUSTRALIA,,Apr. 5 An Act to make provision for the supply of pharmaceutical benefits.  No. 11 of 1944. Pharmaceutical Benefits Act 1944.  ,17
153,AUSTRALIA,,Apr. 5 An Act to amend the Maternity Allowance Act 1912-1943 [Act No.  8 of 1912 as amended]. No. 12 of 1944. Maternity Allowance Act  1944.  ,17
154,AUSTRALIA,,Apr. 6 An Act to amend the Widows’ Pensions Act 1942-1943 [No. 19 of  1942; No. 15 of 1943]. No. 15 of 1944. Widows’ Pensions Act  1944.  ,17
155,AUSTRALIA,,"Apr. An Act to amend the Invalid and Old-age Pensions Act 1908-1943"".  No. 16 of 1944. Invalid and Old-age Pensions Act 1944.  ",17
156,AUSTRALIA,,"Apr. 19 Amendment of the Women’s Employment Regulations’. S.R. 1944,  No. 70. Austral. 4 (B)  ",17
157,AUSTRALIA,,"july 14 Amendments of the National Security (Medical Benefits for  Seamen) Regulations [insertion of sub-regulation (1A) in regulation  10 of S.R. 1943, No. 177, as amended by S.R. 1944, No. 16;  continuation of wages of deceased seamen}. S.R. 1944, No. 106.  ",17
158,AUSTRALIA,,"July 19 National Security (Female Minimum Rates) Regulations. S.R.  1944, No. 108.  ",17
159,AUSTRALIA,,"July 19 Amendments of the Women’s Employment Regulations®, S.R. 1944,  No. 109, Austral. 4 (C)  ",17
160,AUSTRALIA,,"Oct. 11 Amendments of the Women’s Employment Regulations®. S.R. 1944,  No. 149. Austral. 4 (D)  ",17
161,AUSTRALIA,,"Dec. 5 Amendments of the Women’s Employment Regulations”. S.R. 1944,  No. 179. Austral. 4 (E)  ",17
162,AUSTRALIA,,"Dec. 21 National Security (Reinstatement in Civil Employment) Regulations  [repeal L.S. 1939 (Austral. 3), 1941 (Austral. 2) and 1942 (Austral.  2), as amended]. S.R. 1944, ‘No. 187. Austral. 3  ",17
163,AUSTRALIA,,"Dec. 21 Amendment of the National Security (Industrial Peace) Regula-  tions: definition of ‘organization’. S.R. 1944, No. 191.  ",17
164,AUSTRALIA,,S.R. = Statutory Rules.  ,17
165,AUSTRALIA,,“LS. 1942 (Austral. 1}; 1943 (Austral. 1).  ,17
166,AUSTRALIA,,4L.S. 1930 (Austral. 5). — *L.S. 1923 (Austral. 7); 1928 (Austral. 4); 1931  (Austral. 14); 1932 (Austral. 4 and 10); 1933 (Austral. 8); 1935 (Austral. 5);  1936 (Austral. 4); 1937 (Austral. 1); 1941 (Austral. 4); also Act No. 3 of 1942  and Act No. 14 of 1943.  ,17
167,AUSTRALIA,,"*LS. 1941 (Austral. 1 and 3); 1942 (Austral. 3); also S.R. 1943, Nos. 40  and 156.  1944—Indexes If — 18 —  STATES  ",17
168,AUSTRALIA,New South Wales,"June 30 Regulations under the Industrial Arbitration Act, 1940-1943  {supersede previous regulations of 1918-1944]. (N.G.G. 30th June  1944, pp. 1108-1142)  ",18
169,AUSTRALIA,New South Wales,"Sept. 22 Regulations under the Factories and Shops Act, 1912-1943"", for  securing the safe working and usage of boilers and pressure vessels  whether in factories or not. (N.G.G. 22nd September, 1944, pp.  1626-1644) 1.S.S. Vol. XXI, No. 1, pp. 18-19  ",18
